FID,Name,ID,State,Network,County,Elevation_,Latitude,Longitude,HUC,Date_of_Da,Date_Repor,Value_inch,Percent_NR,Percent__1,Percent_of,Percent__2,Percent__3,Percent__4,Percent__5,Percent__6,Percent__7,POR_Median,Percentile,Maximum_Ra,Minimum_Ra,Records_PO,NRCS_1991_,NRCS_19911,POR_Averag,POR_Medi_1,Minimum_PO,Maximum_PO,Year_of_Mi,Year_of_Ma,Number_of_
71,Big Sandy Opening,342	,Wyoming,SNOTEL,Sublette,9080,42.645800000000001,-109.259649999999993,140401040101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,98,2,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.700000000000000,"2020, 2021, 2022, more",1995,41
72,Bigelow Camp,343	,Oregon,SNOTEL,Josephine,5130,42.078749999999999,-123.343930000000000,171003090105	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
73,Billie Creek Divide,344	,Oregon,SNOTEL,Klamath,5280,42.407170000000001,-122.266170000000002,180102030201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,1,0,0,0,0,0.100000000000000,100,1,44,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,44
74,Bird Creek,1155	,Nevada,SNOTEL,White Pine,7537,39.461379999999998,-114.648629999999997,160600081304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,4,0,0,6,6,0.200000000000000,100,1,11,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,11
75,Bishop Pass,BSH	,California,Cooperator Snow Sensors,Fresno,11200,37.100000000000001,-118.557000000000002,180300100302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,74,7,1,Lowest,4.800000000000000,0.000000000000000,4.600000000000000,0,0,38.299999999999997,"2017, 2018, 2022, more",1998,24
76,Bison Lake,345	,Colorado,SNOTEL,Garfield,10964,39.764580000000002,-107.356279999999998,140100011401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,6.600000000000000,2.000000000000000,6.400000000000000,1,0,30.199999999999999,"2018, 2020, 2021, more",2011,36
77,Bisson Creek,346	,Montana,SNOTEL,Lake,4920,47.683889999999998,-113.999009999999998,170102120602	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",31
78,Black Bear,347	,Montana,SNOTEL,Gallatin,8170,44.508319999999998,-111.128029999999995,100200070202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",6.800000000000000,69,110,76,115,21,16,16,16,17,0.900000000000000,58,22,30, ,9.900000000000000,6.200000000000000,8.900000000000000,6,0,45.200000000000003,"2016, 2020, 2021, more",2011,51
79,Black Flat-U.M. Ck,348	,Utah,SNOTEL,Sevier,9414,38.679900000000004,-111.597650000000002,140700030101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
80,Black Mesa,1185	,Colorado,SNOTEL,Dolores,11564,37.789679999999997,-108.183760000000007,140300020103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,2,50,0,0,0,0,0,-0.100000000000000,44,6,5, ,0.000000000000000,0.000000000000000,5.900000000000000,0,0,30.300000000000001,"2018, 2020, 2021, more",2019,10
81,Black Mountain,1161	,Colorado,SNOTEL,Larimer,8980,40.887900000000002,-105.664040000000000,101900070501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",11
82,Black Pine,349	,Montana,SNOTEL,Granite,7210,46.414000000000001,-113.430949999999996,170102020203	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,96,3,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.800000000000000,"2020, 2021, 2022, more",1975,57
83,Black Springs,BLS	,California,Cooperator Snow Sensors,Calaveras,6500,38.375000000000000,-120.191999999999993,180400100303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,87,5,1,Lowest,0.500000000000000,0.000000000000000,0.700000000000000,0,0,9.199999999999999,"2020, 2021, 2022, more",2011,31
84,Blackhall Mtn,1119	,Wyoming,SNOTEL,Carbon,9839,41.056229999999999,-106.713999999999999,101800020504	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,75,4,1,Lowest,3.400000000000000,0.000000000000000,2.900000000000000,0,0,23.600000000000001,"2020, 2021, 2022, more",2011,13
85,Blacks Fork Jct,1162	,Utah,SNOTEL,Summit,8869,40.958140000000000,-110.582800000000006,140401070303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,2,2,2,2,2,0.200000000000000,100,1,12,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,12
86,Blacks Mountain,BLA	,California,Cooperator Snow Sensors,Lassen,7050,40.770000000000003,-121.197999999999993,180200030607	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2021, 2022, more","2019, 2021, 2022, more",27
87,Blacktail Mtn,1144	,Montana,SNOTEL,Flathead,5650,47.982880000000002,-114.354299999999995,170102080302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",12
88,Blackwall Peak,2G03P	,British Columbia,Cooperator Snow Sensors, ,6345,49.083329999999997,-120.766670000000005,170200070205	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",15.199999999999999,217,2533,203,524,46,45,47,44,48,12.300000000000001,79,10,34, ,7.000000000000000,0.600000000000000,7.500000000000000,3,0,37.600000000000001,"2016, 2018, 2021, more",1991,43
89,Blackwater,350	,Wyoming,SNOTEL,Park,9780,44.376669999999997,-109.793329999999997,100800120209	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",12.800000000000001,139,237,131,168,47,44,48,44,48,5.200000000000000,63,16,27, ,9.199999999999999,5.400000000000000,9.800000000000001,8,0,35.899999999999999,"2015, 2016, 2021, more",2011,42
90,Blazed Alder,351	,Oregon,SNOTEL,Clackamas,3650,45.428699999999999,-121.856049999999996,170800010102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",3.800000000000000,127,0,152,0,10,11,12,11,11,3.800000000000000,88,6,36, ,3.000000000000000,0.000000000000000,2.500000000000000,0,0,55.500000000000000,"2019, 2020, 2021, more",2008,41
91,Blewett Pass,352	,Washington,SNOTEL,Chelan,4240,47.350369999999998,-120.679599999999994,170200110501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",41
92,Blind Bull Sum,353	,Wyoming,SNOTEL,Sublette,8650,42.963999999999999,-110.609729999999999,140401010402	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,4.100000000000000,0.000000000000000,4.300000000000000,0,0,33.100000000000001,"2016, 2018, 2021, more",2011,41
93,Blind Park,354	,South Dakota,SNOTEL,Pennington,6890,44.107720000000000,-103.976879999999994,101201100104	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",33
94,Bloods Creek,BLD	,California,Cooperator Snow Sensors,Alpine,7200,38.450000000000003,-120.033000000000001,180400100301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,96,2,1,Lowest,0.000000000000000,0.000000000000000,0.200000000000000,0,0,5.800000000000000,"2020, 2021, 2022, more",1983,29
95,Bloody Dick,355	,Montana,SNOTEL,Beaverhead,7600,45.165070000000000,-113.500990000000002,100200011002	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,96,3,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.300000000000000,"2020, 2021, 2022, more",1980,46
96,Blue Canyon,BLC2	,California,Cooperator Snow Sensors,Placer,5280,39.276000000000003,-120.707999999999998,180201280105	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",32
97,Blue Lakes,356	,California,SNOTEL,Alpine,8067,38.607999999999997,-119.924369999999996,180400120101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,2,0,2,0,1,0,0,0,0,0.100000000000000,66,15,28, ,5.100000000000000,0.000000000000000,4.700000000000000,0,0,47.899999999999999,"2018, 2020, 2021, more",1995,42
98,Blue Mountain Spring,357	,Oregon,SNOTEL,Grant,5870,44.247669999999999,-118.517219999999995,170501160104	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
99,Bobs Hollow,1278	,Utah,SNOTEL,Millard,9319,38.945689999999999,-112.153490000000005,160300051401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",6
100,Bogus Basin,978	,Idaho,SNOTEL,Boise,6340,43.763770000000001,-116.096850000000003,170501220201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",23
101,Bonanza King,BNK	,California,Cooperator Snow Sensors,Trinity,6450,41.082999999999998,-122.628000000000000,180102110304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,89,3,1,Lowest,2.300000000000000,0.000000000000000,2.100000000000000,0,0,35.000000000000000,"2020, 2021, 2022, more",1995,20
102,Bone Springs Div,358	,Wyoming,SNOTEL,Sheridan,9350,44.678879999999999,-107.581100000000006,100800100102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,9,0,8,0,1,0,1,1,1,0.100000000000000,76,11,32, ,1.100000000000000,0.000000000000000,1.200000000000000,0,0,21.699999999999999,"2019, 2020, 2021, more",2011,42
103,Boss Mountain Mine,1C20P	,British Columbia,Cooperator Snow Sensors, ,4846,52.100000000000001,-120.866669999999999, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.300000000000000,"2016, 2017, 2018, more",2020,26
104,Bostetter R.S.,359	,Idaho,SNOTEL,Cassia,7500,42.164420000000000,-114.192719999999994,170402120201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,98,2,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,1.900000000000000,"2020, 2021, 2022, more",1984,41
105,Boulder Mountain,360	,Montana,SNOTEL,Meagher,7950,46.559600000000003,-111.289730000000006,100301030501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,10,0,9,0,1,0,0,0,0,0.100000000000000,77,11,31, ,1.000000000000000,0.000000000000000,1.100000000000000,0,0,14.800000000000001,"2019, 2020, 2021, more",1982,44
106,Bourne,361	,Oregon,SNOTEL,Baker,5850,44.830520000000000,-118.187870000000004,170502030101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
107,Bowman Springs,362	,Oregon,SNOTEL,Umatilla,4530,45.364280000000001,-118.467150000000004,170701030401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
108,Box Canyon,363	,Montana,SNOTEL,Park,6670,45.271900000000002,-110.249030000000005,100700020902	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
109,Box Creek,364	,Utah,SNOTEL,Sevier,9853,38.508090000000003,-112.018559999999994,160300020106	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",43
110,Box Springs,1156	,Utah,SNOTEL,Piute,9228,38.497459999999997,-112.007790000000000,160300020107	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",11
111,Brackett Creek,365	,Montana,SNOTEL,Gallatin,7320,45.891069999999999,-110.938509999999994,100700030403	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,93,3,1,Lowest,0.300000000000000,0.000000000000000,0.300000000000000,0,0,8.100000000000000,"2020, 2021, 2022, more",2011,28
112,Brenda Mines,2F18P	,British Columbia,Cooperator Snow Sensors, ,4767,49.850000000000001,-119.983329999999995,170200060808	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.700000000000000,0,0,0,0,7,5,5,5,5,0.700000000000000,100,1,26,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.700000000000000,"2017, 2018, 2020, more",2022,26
113,Brian Head,1154	,Utah,SNOTEL,Iron,10039,37.679940000000002,-112.856740000000002,160300060201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,1,0,0,1,1,0.100000000000000,90,2,10,2nd Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2018, 2020, 2021, more",2019,11
114,Brighton,366	,Utah,SNOTEL,Salt Lake,8766,40.599359999999997,-111.581670000000003,160202040201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,94,3,1,Lowest,0.300000000000000,0.000000000000000,0.300000000000000,0,0,6.500000000000000,"2020, 2021, 2022, more",2011,36
115,Bristlecone Trail,1111	,Nevada,SNOTEL,Clark,8890,36.315750000000001,-115.695430000000002,150100150206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",14
116,Brooklyn Lake,367	,Wyoming,SNOTEL,Albany,10250,41.360379999999999,-106.230379999999997,101800100502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,8,0,8,0,0,0,0,0,0,0.100000000000000,85,7,34, ,1.300000000000000,0.000000000000000,1.300000000000000,0,0,19.500000000000000,"2018, 2020, 2021, more",1995,41
117,Brown Duck,368	,Utah,SNOTEL,Duchesne,10574,40.581020000000002,-110.585870000000000,140600030604	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,72,13,1,Lowest,4.000000000000000,0.000000000000000,3.400000000000000,0,0,28.699999999999999,"2020, 2021, 2022, more",1995,44
118,Brown Top,1080	,Washington,SNOTEL,Whatcom,5830,48.927549999999997,-121.197130000000001,171100050601	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",42.799999999999997,141,131,139,131,70,61,59,61,59,10.100000000000000,67,5,9, ,30.300000000000001,32.700000000000003,30.899999999999999,33,0,74.500000000000000,"2015, 2016, 2019",2011,13
119,Brumley,369	,Colorado,SNOTEL,Lake,10594,39.087580000000003,-106.542310000000001,110200010101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,98,2,1,Lowest,0.100000000000000,0.000000000000000,0.000000000000000,0,0,3.000000000000000,"2020, 2021, 2022, more",1995,42
120,Brundage Reservoir,370	,Idaho,SNOTEL,Adams,6250,45.043149999999997,-116.132530000000003,170602100104	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,97,2,1,Lowest,0.400000000000000,0.000000000000000,0.300000000000000,0,0,10.600000000000000,"2020, 2021, 2022, more",2011,36
121,Buck Flat,371	,Utah,SNOTEL,Sanpete,9409,39.134000000000000,-111.437219999999996,140600090302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
122,Buck Pasture,1192	,Utah,SNOTEL,Summit,9632,40.844560000000001,-110.660679999999999,140401070301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",10
123,Buckboard Flat,1153	,Utah,SNOTEL,San Juan,8924,37.869430000000001,-109.447170000000000,140802030103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",10
124,Buckinghorse,1107	,Washington,SNOTEL,Jefferson,4870,47.708599999999997,-123.457470000000001,171100200501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",26.899999999999999,134,269,130,164,49,45,43,44,42,10.500000000000000,69,5,10, ,20.000000000000000,10.000000000000000,20.699999999999999,16,0,69.599999999999994,"2009, 2015, 2019",2011,14
125,Bucks Lake,BKL	,California,Cooperator Snow Sensors,Plumas,5750,39.850000000000001,-121.242000000000004,180201230702	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,1.700000000000000,0.000000000000000,2.500000000000000,0,0,32.299999999999997,"2018, 2019, 2020, more",1998,31
126,Buckskin Joe,938	,Colorado,SNOTEL,Park,11166,39.303780000000003,-106.113159999999993,101900010102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,50,0,50,0,1,1,1,1,1,0.100000000000000,95,2,22,2nd Highest,0.200000000000000,0.000000000000000,0.200000000000000,0,0,4.300000000000000,"2018, 2020, 2021, more",2019,23
127,Buckskin Lower,373	,Nevada,SNOTEL,Humboldt,6930,41.750670000000000,-117.531819999999996,160401090502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,2,2,2,2,2,0.200000000000000,100,1,42,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,42
128,Buffalo Park,913	,Colorado,SNOTEL,Grand,9249,40.228380000000001,-106.596199999999996,140100010706	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",27
129,Bug Lake,374	,Utah,SNOTEL,Rich,7987,41.685409999999997,-111.419870000000003,160102010102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.200000000000000,0.000000000000000,0.100000000000000,0,0,5.600000000000000,"2019, 2020, 2021, more",2011,43
